Label,Cycle,FrameInCycle,Milliseconds,MemoryBytes,GCCollections,Timestamp
Managed + Burst,5,5,10.588,735137792,1,2025-06-13 13:38:30
Managed + Burst,6,1,2.026,756117504,0,2025-06-13 13:38:30
Managed + Burst,6,2,1.606,777097216,0,2025-06-13 13:38:30
Managed + Burst,6,3,1.606,798076928,0,2025-06-13 13:38:30
Managed + Burst,6,4,1.567,819060736,0,2025-06-13 13:38:30
Managed + Burst,6,5,1.668,840040448,0,2025-06-13 13:38:30
Managed + Burst,7,1,27.134,861036544,0,2025-06-13 13:38:31
Managed + Burst,7,2,30.246,882057216,0,2025-06-13 13:38:31
Managed + Burst,7,3,1.936,785293312,0,2025-06-13 13:38:31
Managed + Burst,7,4,1.829,806273024,0,2025-06-13 13:38:31
Managed + Burst,7,5,1.724,827252736,0,2025-06-13 13:38:31
Managed + Burst,8,1,1.595,848232448,0,2025-06-13 13:38:31
Managed + Burst,8,2,1.625,869212160,0,2025-06-13 13:38:31
Managed + Burst,8,3,1.838,890191872,0,2025-06-13 13:38:31
Managed + Burst,8,4,1.713,810483712,0,2025-06-13 13:38:31
Managed + Burst,8,5,1.688,831463424,0,2025-06-13 13:38:31
Managed + Burst,9,1,1.643,852443136,0,2025-06-13 13:38:31
Managed + Burst,9,2,1.834,873422848,0,2025-06-13 13:38:31
Managed + Burst,9,3,1.620,894402560,0,2025-06-13 13:38:31
Managed + Burst,9,4,1.595,915382272,0,2025-06-13 13:38:31
Managed + Burst,9,5,12.102,835674112,1,2025-06-13 13:38:31
Managed + Burst,10,1,1.558,856653824,0,2025-06-13 13:38:31
Managed + Burst,10,2,1.678,877633536,0,2025-06-13 13:38:31
Managed + Burst,10,3,1.659,898613248,0,2025-06-13 13:38:31
Managed + Burst,10,4,1.703,919592960,0,2025-06-13 13:38:31
Managed + Burst,10,5,1.791,940572672,0,2025-06-13 13:38:31
Managed + Burst,11,1,1.616,860864512,0,2025-06-13 13:38:31
Managed + Burst,11,2,1.823,881844224,0,2025-06-13 13:38:31
Managed + Burst,11,3,1.770,902823936,0,2025-06-13 13:38:31
Managed + Burst,11,4,1.682,923803648,0,2025-06-13 13:38:31
Managed + Burst,11,5,1.570,944783360,0,2025-06-13 13:38:31
Managed + Burst,12,1,1.609,965763072,0,2025-06-13 13:38:31
Managed + Burst,12,2,10.425,886054912,1,2025-06-13 13:38:31
Managed + Burst,12,3,1.717,907034624,0,2025-06-13 13:38:31
Managed + Burst,12,4,1.700,928014336,0,2025-06-13 13:38:31
Managed + Burst,12,5,1.634,948994048,0,2025-06-13 13:38:31
Managed + Burst,13,1,1.586,969981952,0,2025-06-13 13:38:31
Managed + Burst,13,2,1.650,990961664,0,2025-06-13 13:38:31
Managed + Burst,13,3,2.464,911253504,0,2025-06-13 13:38:31
Managed + Burst,13,4,1.959,932233216,0,2025-06-13 13:38:31
Managed + Burst,13,5,1.835,953212928,0,2025-06-13 13:38:32
Managed + Burst,14,1,1.657,974192640,0,2025-06-13 13:38:32
Managed + Burst,14,2,1.582,995172352,0,2025-06-13 13:38:32
Managed + Burst,14,3,2.153,1016152064,0,2025-06-13 13:38:32
Managed + Burst,14,4,29.560,1037139968,0,2025-06-13 13:38:32
Managed + Burst,14,5,29.730,1058164736,0,2025-06-13 13:38:32
Managed + Burst,15,1,1.759,928030720,0,2025-06-13 13:38:32
Managed + Burst,15,2,1.800,949010432,0,2025-06-13 13:38:32
Managed + Burst,15,3,1.716,969990144,0,2025-06-13 13:38:32
Managed + Burst,15,4,1.571,990969856,0,2025-06-13 13:38:32
Managed + Burst,15,5,1.702,1011949568,0,2025-06-13 13:38:32
Managed + Burst,16,1,1.522,1032929280,0,2025-06-13 13:38:32
Managed + Burst,16,2,11.998,953221120,1,2025-06-13 13:38:32
Managed + Burst,16,3,1.612,974200832,0,2025-06-13 13:38:32
Managed + Burst,16,4,1.673,995180544,0,2025-06-13 13:38:32
Managed + Burst,16,5,1.980,1016160256,0,2025-06-13 13:38:32
Managed + Burst,17,1,1.600,1037139968,0,2025-06-13 13:38:32
Managed + Burst,17,2,1.669,1058119680,0,2025-06-13 13:38:32
Managed + Burst,17,3,11.330,978411520,1,2025-06-13 13:38:32
Managed + Burst,17,4,1.719,999391232,0,2025-06-13 13:38:32
Managed + Burst,17,5,1.659,1020370944,0,2025-06-13 13:38:32
Managed + Burst,18,1,1.815,1041350656,0,2025-06-13 13:38:32
Managed + Burst,18,2,1.742,1062330368,0,2025-06-13 13:38:32
Managed + Burst,18,3,1.684,1083310080,0,2025-06-13 13:38:32
Managed + Burst,18,4,1.898,1020383232,0,2025-06-13 13:38:32
Managed + Burst,18,5,1.710,1041362944,0,2025-06-13 13:38:32
Managed + Burst,19,1,1.687,1062342656,0,2025-06-13 13:38:32
Managed + Burst,19,2,1.620,1083322368,0,2025-06-13 13:38:32
Managed + Burst,19,3,1.755,1104302080,0,2025-06-13 13:38:32
Managed + Burst,19,4,1.740,1125281792,0,2025-06-13 13:38:32
Managed + Burst,19,5,1.640,1146261504,0,2025-06-13 13:38:32
Managed + Burst,20,1,10.741,1049772032,1,2025-06-13 13:38:32
Managed + Burst,20,2,1.888,1070751744,0,2025-06-13 13:38:33
Managed + Burst,20,3,1.739,1091731456,0,2025-06-13 13:38:33
Managed + Burst,20,4,1.731,1112711168,0,2025-06-13 13:38:33
Managed + Burst,20,5,1.708,1133690880,0,2025-06-13 13:38:33
Managed + Burst,21,1,1.591,1154670592,0,2025-06-13 13:38:33
Managed + Burst,21,2,1.687,1175650304,0,2025-06-13 13:38:33
Managed + Burst,21,3,1.639,1079160832,0,2025-06-13 13:38:33
Managed + Burst,21,4,1.689,1100140544,0,2025-06-13 13:38:33
Managed + Burst,21,5,2.285,1121120256,0,2025-06-13 13:38:33
Managed + Burst,22,1,1.783,1142099968,0,2025-06-13 13:38:33
Managed + Burst,22,2,1.932,1163079680,0,2025-06-13 13:38:33
Managed + Burst,22,3,1.740,1184059392,0,2025-06-13 13:38:33
Managed + Burst,22,4,2.031,1205039104,0,2025-06-13 13:38:33
Managed + Burst,22,5,33.992,1226039296,0,2025-06-13 13:38:33
Managed + Burst,23,1,27.781,1247035392,0,2025-06-13 13:38:33
Managed + Burst,23,2,14.125,1100177408,1,2025-06-13 13:38:33
Managed + Burst,23,3,1.834,1121157120,0,2025-06-13 13:38:33
Managed + Burst,23,4,1.624,1142136832,0,2025-06-13 13:38:33
Managed + Burst,23,5,1.682,1163116544,0,2025-06-13 13:38:33
Managed + Burst,24,1,1.772,1184096256,0,2025-06-13 13:38:33
Managed + Burst,24,2,1.616,1205075968,0,2025-06-13 13:38:33
Managed + Burst,24,3,1.553,1226055680,0,2025-06-13 13:38:33
Managed + Burst,24,4,11.606,1129566208,1,2025-06-13 13:38:33
Managed + Burst,24,5,1.664,1150545920,0,2025-06-13 13:38:33
Managed + Burst,25,1,1.512,1171525632,0,2025-06-13 13:38:33
Managed + Burst,25,2,1.809,1192505344,0,2025-06-13 13:38:33
Managed + Burst,25,3,1.902,1213485056,0,2025-06-13 13:38:33
Managed + Burst,25,4,1.746,1234468864,0,2025-06-13 13:38:33
Managed + Burst,25,5,1.499,1255464960,0,2025-06-13 13:38:33
Managed + Burst,26,1,11.021,1158975488,1,2025-06-13 13:38:33
Managed + Burst,26,2,1.637,1179955200,0,2025-06-13 13:38:33
Managed + Burst,26,3,1.654,1200934912,0,2025-06-13 13:38:33
Managed + Burst,26,4,1.766,1221914624,0,2025-06-13 13:38:33
Managed + Burst,26,5,1.591,1242894336,0,2025-06-13 13:38:33
Managed + Burst,27,1,1.553,1263874048,0,2025-06-13 13:38:34
Managed + Burst,27,2,1.647,1284853760,0,2025-06-13 13:38:34
Managed + Burst,27,3,12.099,1188364288,1,2025-06-13 13:38:34
Managed + Burst,27,4,1.656,1209344000,0,2025-06-13 13:38:34
Managed + Burst,27,5,1.546,1230323712,0,2025-06-13 13:38:34
Managed + Burst,28,1,2.099,1251303424,0,2025-06-13 13:38:34
Managed + Burst,28,2,1.554,1272283136,0,2025-06-13 13:38:34
Managed + Burst,28,3,1.546,1293262848,0,2025-06-13 13:38:34
Managed + Burst,28,4,1.543,1314242560,0,2025-06-13 13:38:34
Managed + Burst,28,5,13.583,1217753088,1,2025-06-13 13:38:34
Managed + Burst,29,1,1.717,1238732800,0,2025-06-13 13:38:34
Managed + Burst,29,2,1.655,1259712512,0,2025-06-13 13:38:34
Managed + Burst,29,3,1.658,1280692224,0,2025-06-13 13:38:34
Managed + Burst,29,4,1.705,1301671936,0,2025-06-13 13:38:34
Managed + Burst,29,5,1.621,1322651648,0,2025-06-13 13:38:34
Managed + Burst,30,1,1.646,1343631360,0,2025-06-13 13:38:34
Managed + Burst,30,2,12.324,1247141888,1,2025-06-13 13:38:34
Managed + Burst,30,3,1.945,1268121600,0,2025-06-13 13:38:34
Managed + Burst,30,4,1.800,1289101312,0,2025-06-13 13:38:34
Managed + Burst,30,5,1.744,1310081024,0,2025-06-13 13:38:34
Managed + Burst,31,1,1.657,1331060736,0,2025-06-13 13:38:34
Managed + Burst,31,2,1.656,1352040448,0,2025-06-13 13:38:34
Managed + Burst,31,3,1.643,1373020160,0,2025-06-13 13:38:34
Managed + Burst,31,4,25.749,1394016256,0,2025-06-13 13:38:34
Managed + Burst,31,5,28.874,1415016448,0,2025-06-13 13:38:34
Managed + Burst,32,1,12.197,1301696512,1,2025-06-13 13:38:34
Managed + Burst,32,2,1.604,1322676224,0,2025-06-13 13:38:34
Managed + Burst,32,3,1.786,1343655936,0,2025-06-13 13:38:34
Managed + Burst,32,4,1.532,1364635648,0,2025-06-13 13:38:34
Managed + Burst,32,5,1.626,1385615360,0,2025-06-13 13:38:34
Managed + Burst,33,1,1.800,1406595072,0,2025-06-13 13:38:34
Managed + Burst,33,2,1.502,1427574784,0,2025-06-13 13:38:34
Managed + Burst,33,3,13.421,1331085312,1,2025-06-13 13:38:34
Managed + Burst,33,4,1.637,1352065024,0,2025-06-13 13:38:34
Managed + Burst,33,5,1.614,1373044736,0,2025-06-13 13:38:34
Managed + Burst,34,1,1.726,1394024448,0,2025-06-13 13:38:34
Managed + Burst,34,2,1.597,1415004160,0,2025-06-13 13:38:35
Managed + Burst,34,3,1.585,1435983872,0,2025-06-13 13:38:35
Managed + Burst,34,4,1.709,1456963584,0,2025-06-13 13:38:35
Managed + Burst,34,5,11.760,1360474112,1,2025-06-13 13:38:35
Managed + Burst,35,1,1.500,1381453824,0,2025-06-13 13:38:35
Managed + Burst,35,2,1.616,1402433536,0,2025-06-13 13:38:35
Managed + Burst,35,3,1.539,1423413248,0,2025-06-13 13:38:35
Managed + Burst,35,4,1.832,1444392960,0,2025-06-13 13:38:35
Managed + Burst,35,5,1.597,1465372672,0,2025-06-13 13:38:35
Managed + Burst,36,1,1.630,1486352384,0,2025-06-13 13:38:35
Managed + Burst,36,2,10.839,1389862912,1,2025-06-13 13:38:35
Managed + Burst,36,3,1.708,1410842624,0,2025-06-13 13:38:35
Managed + Burst,36,4,1.609,1431822336,0,2025-06-13 13:38:35
Managed + Burst,36,5,1.673,1452802048,0,2025-06-13 13:38:35
Managed + Burst,37,1,1.615,1473781760,0,2025-06-13 13:38:35
Managed + Burst,37,2,1.589,1494761472,0,2025-06-13 13:38:35
Managed + Burst,37,3,1.579,1515741184,0,2025-06-13 13:38:35
Managed + Burst,37,4,13.774,1419251712,1,2025-06-13 13:38:35
Managed + Burst,37,5,1.692,1440231424,0,2025-06-13 13:38:35
Managed + Burst,38,1,2.116,1461211136,0,2025-06-13 13:38:35
Managed + Burst,38,2,1.633,1482190848,0,2025-06-13 13:38:35
Managed + Burst,38,3,2.081,1503170560,0,2025-06-13 13:38:35
Managed + Burst,38,4,1.719,1524150272,0,2025-06-13 13:38:35
Managed + Burst,38,5,1.638,1545129984,0,2025-06-13 13:38:35
Managed + Burst,39,1,12.286,1448640512,1,2025-06-13 13:38:35
Managed + Burst,39,2,1.835,1469620224,0,2025-06-13 13:38:35
Managed + Burst,39,3,1.668,1490599936,0,2025-06-13 13:38:35
Managed + Burst,39,4,1.866,1511579648,0,2025-06-13 13:38:35
Managed + Burst,39,5,1.909,1532559360,0,2025-06-13 13:38:35
Managed + Burst,40,1,1.678,1553539072,0,2025-06-13 13:38:35
Managed + Burst,40,2,1.583,1574518784,0,2025-06-13 13:38:35
Managed + Burst,40,3,29.412,1595514880,0,2025-06-13 13:38:35
Managed + Burst,40,4,29.337,1616515072,0,2025-06-13 13:38:35
Managed + Burst,40,5,12.207,1486434304,1,2025-06-13 13:38:35
Managed + Burst,41,1,1.779,1507414016,0,2025-06-13 13:38:35
Managed + Burst,41,2,1.707,1528393728,0,2025-06-13 13:38:35
Managed + Burst,41,3,1.547,1549373440,0,2025-06-13 13:38:35
Managed + Burst,41,4,1.719,1570353152,0,2025-06-13 13:38:36
Managed + Burst,41,5,1.587,1591332864,0,2025-06-13 13:38:36
Managed + Burst,42,1,1.725,1612312576,0,2025-06-13 13:38:36
Managed + Burst,42,2,12.027,1515823104,1,2025-06-13 13:38:36
Managed + Burst,42,3,1.770,1536802816,0,2025-06-13 13:38:36
Managed + Burst,42,4,1.715,1557782528,0,2025-06-13 13:38:36
Managed + Burst,42,5,1.585,1578762240,0,2025-06-13 13:38:36
Managed + Burst,43,1,1.612,1599741952,0,2025-06-13 13:38:36
Managed + Burst,43,2,1.690,1620721664,0,2025-06-13 13:38:36
Managed + Burst,43,3,1.607,1641701376,0,2025-06-13 13:38:36
Managed + Burst,43,4,1.792,1662681088,0,2025-06-13 13:38:36
Managed + Burst,43,5,12.730,1549410304,1,2025-06-13 13:38:36
Managed + Burst,44,1,1.585,1570390016,0,2025-06-13 13:38:36
Managed + Burst,44,2,1.513,1591369728,0,2025-06-13 13:38:36
Managed + Burst,44,3,1.607,1612349440,0,2025-06-13 13:38:36
Managed + Burst,44,4,1.585,1633329152,0,2025-06-13 13:38:36
Managed + Burst,44,5,1.513,1654308864,0,2025-06-13 13:38:36
Managed + Burst,45,1,1.740,1675288576,0,2025-06-13 13:38:36
Managed + Burst,45,2,1.614,1696268288,0,2025-06-13 13:38:36
Managed + Burst,45,3,12.285,1582997504,1,2025-06-13 13:38:36
Managed + Burst,45,4,1.646,1603977216,0,2025-06-13 13:38:36
Managed + Burst,45,5,1.884,1624956928,0,2025-06-13 13:38:36
Managed + Burst,46,1,1.530,1645936640,0,2025-06-13 13:38:36
Managed + Burst,46,2,1.571,1666916352,0,2025-06-13 13:38:36
Managed + Burst,46,3,1.738,1687896064,0,2025-06-13 13:38:36
Managed + Burst,46,4,1.652,1708875776,0,2025-06-13 13:38:36
Managed + Burst,46,5,1.623,1729855488,0,2025-06-13 13:38:36
Managed + Burst,47,1,12.992,1616584704,1,2025-06-13 13:38:36
Managed + Burst,47,2,1.863,1637564416,0,2025-06-13 13:38:36
Managed + Burst,47,3,1.778,1658544128,0,2025-06-13 13:38:36
Managed + Burst,47,4,1.690,1679523840,0,2025-06-13 13:38:36
Managed + Burst,47,5,1.787,1700503552,0,2025-06-13 13:38:36
Managed + Burst,48,1,1.702,1721483264,0,2025-06-13 13:38:36
Managed + Burst,48,2,1.640,1742462976,0,2025-06-13 13:38:36
Managed + Burst,48,3,1.624,1763442688,0,2025-06-13 13:38:36
Managed + Burst,48,4,11.380,1650171904,1,2025-06-13 13:38:36
Managed + Burst,48,5,1.612,1671151616,0,2025-06-13 13:38:36
Managed + Burst,49,1,1.629,1692131328,0,2025-06-13 13:38:36
Managed + Burst,49,2,1.567,1713111040,0,2025-06-13 13:38:36
Managed + Burst,49,3,1.582,1734090752,0,2025-06-13 13:38:36
Managed + Burst,49,4,1.715,1755070464,0,2025-06-13 13:38:36
Managed + Burst,49,5,1.492,1776050176,0,2025-06-13 13:38:36
Managed + Burst,50,1,1.770,1797029888,0,2025-06-13 13:38:36
Managed + Burst,50,2,26.276,1818021888,0,2025-06-13 13:38:37
Managed + Burst,50,3,28.616,1839034368,0,2025-06-13 13:38:37
Managed + Burst,50,4,13.478,1675386880,1,2025-06-13 13:38:37
Managed + Burst,50,5,1.897,1696366592,0,2025-06-13 13:38:37
Managed + Burst,51,1,1.754,1717346304,0,2025-06-13 13:38:37
Managed + Burst,51,2,2.042,1738334208,0,2025-06-13 13:38:37
Managed + Burst,51,3,1.619,1759342592,0,2025-06-13 13:38:37
Managed + Burst,51,4,1.800,1780322304,0,2025-06-13 13:38:37
Managed + Burst,51,5,1.830,1801302016,0,2025-06-13 13:38:37
Managed + Burst,52,1,1.694,1822281728,0,2025-06-13 13:38:37
Managed + Burst,52,2,12.198,1709010944,1,2025-06-13 13:38:37
Managed + Burst,52,3,1.643,1729990656,0,2025-06-13 13:38:37
Managed + Burst,52,4,1.742,1750970368,0,2025-06-13 13:38:37
Managed + Burst,52,5,1.631,1771950080,0,2025-06-13 13:38:37
Managed + Burst,53,1,1.663,1792929792,0,2025-06-13 13:38:37
Managed + Burst,53,2,1.714,1813909504,0,2025-06-13 13:38:37
Managed + Burst,53,3,1.847,1834889216,0,2025-06-13 13:38:37
Managed + Burst,53,4,1.599,1855868928,0,2025-06-13 13:38:37
Managed + Burst,53,5,1.593,1742598144,0,2025-06-13 13:38:37
Managed + Burst,54,1,1.947,1763577856,0,2025-06-13 13:38:37
Managed + Burst,54,2,2.378,1784557568,0,2025-06-13 13:38:37
Managed + Burst,54,3,1.591,1805537280,0,2025-06-13 13:38:37
Managed + Burst,54,4,1.637,1826516992,0,2025-06-13 13:38:37
Managed + Burst,54,5,1.930,1847496704,0,2025-06-13 13:38:37
Managed + Burst,55,1,1.882,1868476416,0,2025-06-13 13:38:37
Managed + Burst,55,2,2.202,1889456128,0,2025-06-13 13:38:37
Managed + Burst,55,3,13.515,1776185344,1,2025-06-13 13:38:37
Managed + Burst,55,4,1.632,1797165056,0,2025-06-13 13:38:37
Managed + Burst,55,5,1.820,1818144768,0,2025-06-13 13:38:37
Managed + Burst,56,1,1.803,1839124480,0,2025-06-13 13:38:37
Managed + Burst,56,2,2.047,1860104192,0,2025-06-13 13:38:37
Managed + Burst,56,3,1.632,1881083904,0,2025-06-13 13:38:37
Managed + Burst,56,4,1.712,1902063616,0,2025-06-13 13:38:37
Managed + Burst,56,5,1.589,1923043328,0,2025-06-13 13:38:37
Managed + Burst,57,1,12.026,1809772544,1,2025-06-13 13:38:37
Managed + Burst,57,2,1.750,1830752256,0,2025-06-13 13:38:38
Managed + Burst,57,3,1.621,1851731968,0,2025-06-13 13:38:38
Managed + Burst,57,4,1.698,1872711680,0,2025-06-13 13:38:38
Managed + Burst,57,5,1.503,1893691392,0,2025-06-13 13:38:38
Managed + Burst,58,1,1.602,1914671104,0,2025-06-13 13:38:38
Managed + Burst,58,2,1.581,1935650816,0,2025-06-13 13:38:38
Managed + Burst,58,3,1.773,1956630528,0,2025-06-13 13:38:38
Managed + Burst,58,4,12.164,1843359744,1,2025-06-13 13:38:38
Managed + Burst,58,5,1.529,1864339456,0,2025-06-13 13:38:38
Managed + Burst,59,1,1.627,1885319168,0,2025-06-13 13:38:38
Managed + Burst,59,2,1.956,1906298880,0,2025-06-13 13:38:38
Managed + Burst,59,3,1.602,1927278592,0,2025-06-13 13:38:38
Managed + Burst,59,4,1.723,1948258304,0,2025-06-13 13:38:38
Managed + Burst,59,5,1.520,1969238016,0,2025-06-13 13:38:38
Managed + Burst,60,1,1.963,1990217728,0,2025-06-13 13:38:38
Managed + Burst,60,2,27.122,2011217920,0,2025-06-13 13:38:38
Managed + Burst,60,3,28.831,2032214016,0,2025-06-13 13:38:38
Managed + Burst,60,4,14.645,1885310976,1,2025-06-13 13:38:38
Managed + Burst,60,5,1.595,1906290688,0,2025-06-13 13:38:38
Managed + Burst,61,1,1.589,1927270400,0,2025-06-13 13:38:38
Managed + Burst,61,2,1.578,1948250112,0,2025-06-13 13:38:38
Managed + Burst,61,3,1.579,1969229824,0,2025-06-13 13:38:38
Managed + Burst,61,4,1.504,1990209536,0,2025-06-13 13:38:38
Managed + Burst,61,5,1.623,2011189248,0,2025-06-13 13:38:38
Managed + Burst,62,1,1.572,2032168960,0,2025-06-13 13:38:38
Managed + Burst,62,2,13.507,1918898176,1,2025-06-13 13:38:38
Managed + Burst,62,3,1.812,1939877888,0,2025-06-13 13:38:38
Managed + Burst,62,4,1.609,1960857600,0,2025-06-13 13:38:38
Managed + Burst,62,5,1.566,1981837312,0,2025-06-13 13:38:38
Managed + Burst,63,1,1.772,2002817024,0,2025-06-13 13:38:38
Managed + Burst,63,2,1.624,2023796736,0,2025-06-13 13:38:38
Managed + Burst,63,3,1.752,2044776448,0,2025-06-13 13:38:38
Managed + Burst,63,4,1.758,2065756160,0,2025-06-13 13:38:38
Managed + Burst,63,5,14.174,1952485376,1,2025-06-13 13:38:38
Managed + Burst,64,1,1.697,1973465088,0,2025-06-13 13:38:38
Managed + Burst,64,2,2.301,1994444800,0,2025-06-13 13:38:38
Managed + Burst,64,3,1.597,2015424512,0,2025-06-13 13:38:38
Managed + Burst,64,4,1.715,2036404224,0,2025-06-13 13:38:39
Managed + Burst,64,5,1.712,2057383936,0,2025-06-13 13:38:39
Managed + Burst,65,1,1.591,2078363648,0,2025-06-13 13:38:39
Managed + Burst,65,2,1.618,2099343360,0,2025-06-13 13:38:39
Managed + Burst,65,3,12.121,1986072576,1,2025-06-13 13:38:39
Managed + Burst,65,4,1.648,2007052288,0,2025-06-13 13:38:39
Managed + Burst,65,5,1.645,2028032000,0,2025-06-13 13:38:39
Managed + Burst,66,1,1.545,2049011712,0,2025-06-13 13:38:39
Managed + Burst,66,2,1.633,2069991424,0,2025-06-13 13:38:39
Managed + Burst,66,3,1.760,2090971136,0,2025-06-13 13:38:39
Managed + Burst,66,4,1.519,2111950848,0,2025-06-13 13:38:39
Managed + Burst,66,5,1.623,2132930560,0,2025-06-13 13:38:39
Managed + Burst,67,1,12.256,2019659776,1,2025-06-13 13:38:39
Managed + Burst,67,2,1.632,2040639488,0,2025-06-13 13:38:39
Managed + Burst,67,3,1.739,2061619200,0,2025-06-13 13:38:39
Managed + Burst,67,4,1.649,2082598912,0,2025-06-13 13:38:39
Managed + Burst,67,5,1.647,2103578624,0,2025-06-13 13:38:39
Managed + Burst,68,1,1.830,2124558336,0,2025-06-13 13:38:39
Managed + Burst,68,2,1.637,2145538048,0,2025-06-13 13:38:39
Managed + Burst,68,3,1.636,2166517760,0,2025-06-13 13:38:39
Managed + Burst,68,4,1.731,2187497472,0,2025-06-13 13:38:39
Managed + Burst,68,5,12.403,2057445376,1,2025-06-13 13:38:39
Managed + Burst,69,1,1.548,2078425088,0,2025-06-13 13:38:39
Managed + Burst,69,2,1.765,2099404800,0,2025-06-13 13:38:39
Managed + Burst,69,3,1.670,2120384512,0,2025-06-13 13:38:39
Managed + Burst,69,4,1.494,2141364224,0,2025-06-13 13:38:39
Managed + Burst,69,5,2.144,2162343936,0,2025-06-13 13:38:39
Managed + Burst,70,1,1.566,2183323648,0,2025-06-13 13:38:39
Managed + Burst,70,2,1.549,2204303360,0,2025-06-13 13:38:39
Managed + Burst,70,3,1.765,2225283072,0,2025-06-13 13:38:39
Managed + Burst,70,4,25.565,2246275072,0,2025-06-13 13:38:39
Managed + Burst,70,5,28.959,2267279360,0,2025-06-13 13:38:39
Managed + Burst,71,1,11.980,2103627776,1,2025-06-13 13:38:39
Managed + Burst,71,2,1.682,2124607488,0,2025-06-13 13:38:39
Managed + Burst,71,3,1.945,2145587200,0,2025-06-13 13:38:39
Managed + Burst,71,4,1.659,2166566912,0,2025-06-13 13:38:39
Managed + Burst,71,5,1.744,2187546624,0,2025-06-13 13:38:39
Managed + Burst,72,1,1.858,2208526336,0,2025-06-13 13:38:40
Managed + Burst,72,2,1.760,2229506048,0,2025-06-13 13:38:40
Managed + Burst,72,3,1.689,2250485760,0,2025-06-13 13:38:40
Managed + Burst,72,4,1.619,2271465472,0,2025-06-13 13:38:40
Managed + Burst,72,5,1.577,2158194688,0,2025-06-13 13:38:40
Managed + Burst,73,1,1.663,2179174400,0,2025-06-13 13:38:40
Managed + Burst,73,2,1.625,2200154112,0,2025-06-13 13:38:40
Managed + Burst,73,3,1.584,2221133824,0,2025-06-13 13:38:40
Managed + Burst,73,4,1.634,2242113536,0,2025-06-13 13:38:40
Managed + Burst,73,5,1.675,2263093248,0,2025-06-13 13:38:40
Managed + Burst,74,1,1.750,2284072960,0,2025-06-13 13:38:40
Managed + Burst,74,2,1.721,2305052672,0,2025-06-13 13:38:40
Managed + Burst,74,3,11.811,2175000576,1,2025-06-13 13:38:40
Managed + Burst,74,4,1.646,2195980288,0,2025-06-13 13:38:40
Managed + Burst,74,5,1.754,2216960000,0,2025-06-13 13:38:40
Managed + Burst,75,1,1.623,2237939712,0,2025-06-13 13:38:40
Managed + Burst,75,2,1.617,2258919424,0,2025-06-13 13:38:40
Managed + Burst,75,3,1.648,2279899136,0,2025-06-13 13:38:40
Managed + Burst,75,4,1.569,2300878848,0,2025-06-13 13:38:40
Managed + Burst,75,5,1.597,2321858560,0,2025-06-13 13:38:40
Managed + Burst,76,1,1.612,2342838272,0,2025-06-13 13:38:40
Managed + Burst,76,2,12.070,2212786176,1,2025-06-13 13:38:40
Managed + Burst,76,3,1.552,2233765888,0,2025-06-13 13:38:40
Managed + Burst,76,4,1.577,2254745600,0,2025-06-13 13:38:40
Managed + Burst,76,5,1.622,2275725312,0,2025-06-13 13:38:40
Managed + Burst,77,1,1.725,2296705024,0,2025-06-13 13:38:40
Managed + Burst,77,2,1.744,2317684736,0,2025-06-13 13:38:40
Managed + Burst,77,3,1.756,2338664448,0,2025-06-13 13:38:40
Managed + Burst,77,4,1.702,2359644160,0,2025-06-13 13:38:40
Managed + Burst,77,5,1.715,2380623872,0,2025-06-13 13:38:40
Managed + Burst,78,1,12.155,2250571776,1,2025-06-13 13:38:40
Managed + Burst,78,2,1.754,2271551488,0,2025-06-13 13:38:40
Managed + Burst,78,3,1.896,2292531200,0,2025-06-13 13:38:40
Managed + Burst,78,4,1.709,2313510912,0,2025-06-13 13:38:40
Managed + Burst,78,5,1.698,2334490624,0,2025-06-13 13:38:40
Managed + Burst,79,1,1.725,2355470336,0,2025-06-13 13:38:40
Managed + Burst,79,2,1.725,2376450048,0,2025-06-13 13:38:40
Managed + Burst,79,3,1.512,2397429760,0,2025-06-13 13:38:40
Managed + Burst,79,4,1.694,2418409472,0,2025-06-13 13:38:40
Managed + Burst,79,5,11.799,2288357376,1,2025-06-13 13:38:40
Managed + Burst,80,1,1.695,2309337088,0,2025-06-13 13:38:40
Managed + Burst,80,2,1.621,2330316800,0,2025-06-13 13:38:40
Managed + Burst,80,3,1.693,2351296512,0,2025-06-13 13:38:40
Managed + Burst,80,4,1.673,2372276224,0,2025-06-13 13:38:40
Managed + Burst,80,5,1.799,2393255936,0,2025-06-13 13:38:41
Managed + Burst,81,1,1.828,2414235648,0,2025-06-13 13:38:41
Managed + Burst,81,2,1.624,2435215360,0,2025-06-13 13:38:41
Managed + Burst,81,3,1.599,2456195072,0,2025-06-13 13:38:41
Managed + Burst,81,4,29.304,2477195264,0,2025-06-13 13:38:41
Managed + Burst,81,5,27.670,2498195456,0,2025-06-13 13:38:41
Managed + Burst,82,1,11.993,2351333376,1,2025-06-13 13:38:41
Managed + Burst,82,2,1.598,2372313088,0,2025-06-13 13:38:41
Managed + Burst,82,3,1.730,2393292800,0,2025-06-13 13:38:41
Managed + Burst,82,4,1.595,2414272512,0,2025-06-13 13:38:41
Managed + Burst,82,5,1.596,2435252224,0,2025-06-13 13:38:41
Managed + Burst,83,1,1.562,2456231936,0,2025-06-13 13:38:41
Managed + Burst,83,2,1.556,2477211648,0,2025-06-13 13:38:41
Managed + Burst,83,3,1.749,2498191360,0,2025-06-13 13:38:41
