Label,Cycle,FrameInCycle,Milliseconds,MemoryBytes,GCCollections,Timestamp
Arena + No Burst,31,4,55.191,636604416,0,6/13/2025 13:21
Arena + No Burst,31,5,62.489,636604416,0,6/13/2025 13:21
Arena + No Burst,32,1,58.02,657584128,0,6/13/2025 13:21
Arena + No Burst,32,2,58.931,657584128,0,6/13/2025 13:21
Arena + No Burst,32,3,54.985,657584128,0,6/13/2025 13:21
Arena + No Burst,32,4,63.734,657584128,0,6/13/2025 13:21
Arena + No Burst,32,5,59.336,657584128,0,6/13/2025 13:21
Arena + No Burst,33,1,58.744,678580224,0,6/13/2025 13:21
Arena + No Burst,33,2,60.289,678580224,0,6/13/2025 13:21
Arena + No Burst,33,3,54.785,678580224,0,6/13/2025 13:21
Arena + No Burst,33,4,57.001,678637568,0,6/13/2025 13:21
Arena + No Burst,33,5,58.01,678641664,0,6/13/2025 13:21
Arena + No Burst,34,1,56.858,699621376,0,6/13/2025 13:21
Arena + No Burst,34,2,61.977,699662336,0,6/13/2025 13:21
Arena + No Burst,34,3,58.22,699662336,0,6/13/2025 13:21
Arena + No Burst,34,4,58.386,699662336,0,6/13/2025 13:21
Arena + No Burst,34,5,57.102,699670528,0,6/13/2025 13:21
Arena + No Burst,35,1,56.446,720654336,0,6/13/2025 13:21
Arena + No Burst,35,2,66.463,594550784,0,6/13/2025 13:21
Arena + No Burst,35,3,58.912,594550784,0,6/13/2025 13:21
Arena + No Burst,35,4,81.242,594550784,0,6/13/2025 13:21
Arena + No Burst,35,5,71.089,594550784,0,6/13/2025 13:21
Arena + No Burst,36,1,56.005,615559168,0,6/13/2025 13:21
Arena + No Burst,36,2,66.816,615559168,0,6/13/2025 13:21
Arena + No Burst,36,3,56.635,615559168,0,6/13/2025 13:21
Arena + No Burst,36,4,54.813,615624704,0,6/13/2025 13:21
Arena + No Burst,36,5,55.401,615624704,0,6/13/2025 13:21
Arena + No Burst,37,1,59.372,636604416,0,6/13/2025 13:21
Arena + No Burst,37,2,64.796,636620800,0,6/13/2025 13:21
Arena + No Burst,37,3,61.308,636620800,0,6/13/2025 13:21
Arena + No Burst,37,4,60.329,636620800,0,6/13/2025 13:21
Arena + No Burst,37,5,63.33,636620800,0,6/13/2025 13:21
Arena + No Burst,38,1,63.641,657600512,0,6/13/2025 13:21
Arena + No Burst,38,2,55.885,657600512,0,6/13/2025 13:21
Arena + No Burst,38,3,58.084,657600512,0,6/13/2025 13:21
Arena + No Burst,38,4,55.733,657600512,0,6/13/2025 13:21
Arena + No Burst,38,5,56.32,657600512,0,6/13/2025 13:21
Arena + No Burst,39,1,59.254,678584320,0,6/13/2025 13:21
Arena + No Burst,39,2,59.467,678666240,0,6/13/2025 13:21
Arena + No Burst,39,3,58.13,678670336,0,6/13/2025 13:21
Arena + No Burst,39,4,59.349,678670336,0,6/13/2025 13:21
Arena + No Burst,39,5,55.799,678694912,0,6/13/2025 13:21
Arena + No Burst,40,1,55.288,699674624,0,6/13/2025 13:21
Arena + No Burst,40,2,56.656,699678720,0,6/13/2025 13:21
Arena + No Burst,40,3,62.092,699686912,0,6/13/2025 13:21
Arena + No Burst,40,4,55.285,699686912,0,6/13/2025 13:21
Arena + No Burst,40,5,63.402,699686912,0,6/13/2025 13:21
Arena + No Burst,41,1,55.096,720674816,0,6/13/2025 13:21
Arena + No Burst,41,2,56.599,594550784,0,6/13/2025 13:21
Arena + No Burst,41,3,56.805,594550784,0,6/13/2025 13:21
Arena + No Burst,41,4,60.188,594583552,0,6/13/2025 13:21
Arena + No Burst,41,5,63.236,594583552,0,6/13/2025 13:21
Arena + No Burst,42,1,55.862,615563264,0,6/13/2025 13:21
Arena + No Burst,42,2,58.144,615624704,0,6/13/2025 13:21
Arena + No Burst,42,3,54.758,615624704,0,6/13/2025 13:21
Arena + No Burst,42,4,60.175,615632896,0,6/13/2025 13:21
Arena + No Burst,42,5,59.565,615632896,0,6/13/2025 13:21
Arena + No Burst,43,1,64.262,636612608,0,6/13/2025 13:21
Arena + No Burst,43,2,58.865,636612608,0,6/13/2025 13:21
Arena + No Burst,43,3,57.989,636612608,0,6/13/2025 13:21
Arena + No Burst,43,4,56.702,636612608,0,6/13/2025 13:21
Arena + No Burst,43,5,61.838,636612608,0,6/13/2025 13:21
Arena + No Burst,44,1,62.965,657592320,0,6/13/2025 13:21
Arena + No Burst,44,2,58.777,657608704,0,6/13/2025 13:21
Arena + No Burst,44,3,54.993,657608704,0,6/13/2025 13:21
Arena + No Burst,44,4,61.554,657608704,0,6/13/2025 13:21
Arena + No Burst,44,5,55.603,657657856,0,6/13/2025 13:21
Arena + No Burst,45,1,55.033,678641664,0,6/13/2025 13:21
Arena + No Burst,45,2,56.158,678641664,0,6/13/2025 13:21
Arena + No Burst,45,3,55.906,678678528,0,6/13/2025 13:21
Arena + No Burst,45,4,55.248,678678528,0,6/13/2025 13:21
Arena + No Burst,45,5,62.96,678682624,0,6/13/2025 13:21
Arena + No Burst,46,1,55.737,699662336,0,6/13/2025 13:21
Arena + No Burst,46,2,56.429,699670528,0,6/13/2025 13:21
Arena + No Burst,46,3,57.106,699670528,0,6/13/2025 13:21
Arena + No Burst,46,4,55.307,699670528,0,6/13/2025 13:21
Arena + No Burst,46,5,55.704,699674624,0,6/13/2025 13:21
Arena + No Burst,47,1,56.15,720674816,0,6/13/2025 13:21
Arena + No Burst,47,2,62.469,594558976,0,6/13/2025 13:21
Arena + No Burst,47,3,59.229,594558976,0,6/13/2025 13:21
Arena + No Burst,47,4,60.635,594608128,0,6/13/2025 13:21
Arena + No Burst,47,5,56.765,594608128,0,6/13/2025 13:21
Arena + No Burst,48,1,56.684,615587840,0,6/13/2025 13:21
Arena + No Burst,48,2,55.178,615620608,0,6/13/2025 13:21
Arena + No Burst,48,3,69.965,615620608,0,6/13/2025 13:21
Arena + No Burst,48,4,63.078,615620608,0,6/13/2025 13:21
Arena + No Burst,48,5,57.543,615620608,0,6/13/2025 13:21
Arena + No Burst,49,1,58.805,636600320,0,6/13/2025 13:21
Arena + No Burst,49,2,57.161,636600320,0,6/13/2025 13:21
Arena + No Burst,49,3,69.357,636600320,0,6/13/2025 13:21
Arena + No Burst,49,4,65.247,636600320,0,6/13/2025 13:21
Arena + No Burst,49,5,60.053,636600320,0,6/13/2025 13:21
Arena + No Burst,50,1,55.502,657608704,0,6/13/2025 13:21
Arena + No Burst,50,2,56.768,657608704,0,6/13/2025 13:21
Arena + No Burst,50,3,57.968,657608704,0,6/13/2025 13:21
Arena + No Burst,50,4,59.858,657657856,0,6/13/2025 13:21
Arena + No Burst,50,5,59.139,657657856,0,6/13/2025 13:21
Arena + No Burst,51,1,59.677,678641664,0,6/13/2025 13:21
Arena + No Burst,51,2,55.683,678662144,0,6/13/2025 13:21
Arena + No Burst,51,3,54.84,678694912,0,6/13/2025 13:21
Arena + No Burst,51,4,54.977,678694912,0,6/13/2025 13:21
Arena + No Burst,51,5,62.794,678699008,0,6/13/2025 13:21
Arena + No Burst,52,1,54.979,699682816,0,6/13/2025 13:21
Arena + No Burst,52,2,55.243,699686912,0,6/13/2025 13:21
Arena + No Burst,52,3,55.885,699686912,0,6/13/2025 13:21
Arena + No Burst,52,4,58.895,699695104,0,6/13/2025 13:21
Arena + No Burst,52,5,57.159,699695104,0,6/13/2025 13:21
Arena + No Burst,53,1,66.671,720699392,0,6/13/2025 13:21
Arena + No Burst,53,2,58.304,720818176,0,6/13/2025 13:21
Arena + No Burst,53,3,55.353,720834560,0,6/13/2025 13:21
Arena + No Burst,53,4,57.304,720875520,0,6/13/2025 13:21
Arena + No Burst,53,5,55.244,720957440,0,6/13/2025 13:21
Arena + No Burst,54,1,56.707,741965824,0,6/13/2025 13:21
Arena + No Burst,54,2,56.513,742027264,0,6/13/2025 13:21
Arena + No Burst,54,3,59.502,742051840,0,6/13/2025 13:21
Arena + No Burst,54,4,64.192,742080512,0,6/13/2025 13:21
Arena + No Burst,54,5,57.669,742125568,0,6/13/2025 13:21
Arena + No Burst,55,1,62.109,615419904,0,6/13/2025 13:21
Arena + No Burst,55,2,59.528,615448576,0,6/13/2025 13:21
Arena + No Burst,55,3,56.448,615448576,0,6/13/2025 13:21
Arena + No Burst,55,4,71.26,615448576,0,6/13/2025 13:21
Arena + No Burst,55,5,61.163,615497728,0,6/13/2025 13:21
Arena + No Burst,56,1,60.766,636477440,0,6/13/2025 13:21
Arena + No Burst,56,2,56.747,636477440,0,6/13/2025 13:21
Arena + No Burst,56,3,55.363,636493824,0,6/13/2025 13:21
Arena + No Burst,56,4,58.153,636493824,0,6/13/2025 13:21
Arena + No Burst,56,5,57.642,636493824,0,6/13/2025 13:21
Arena + No Burst,57,1,55.748,657473536,0,6/13/2025 13:21
Arena + No Burst,57,2,56.061,657473536,0,6/13/2025 13:21
Arena + No Burst,57,3,61.495,657473536,0,6/13/2025 13:21
Arena + No Burst,57,4,65.836,657473536,0,6/13/2025 13:21
Arena + No Burst,57,5,55.561,657473536,0,6/13/2025 13:21
Arena + No Burst,58,1,67.678,678498304,0,6/13/2025 13:21
Arena + No Burst,58,2,59.826,678498304,0,6/13/2025 13:21
Arena + No Burst,58,3,71.545,678498304,0,6/13/2025 13:21
Arena + No Burst,58,4,54.724,678555648,0,6/13/2025 13:21
Arena + No Burst,58,5,56.431,678555648,0,6/13/2025 13:21
Arena + No Burst,59,1,60.757,699535360,0,6/13/2025 13:21
Arena + No Burst,59,2,57.404,699543552,0,6/13/2025 13:21
Arena + No Burst,59,3,55.12,699543552,0,6/13/2025 13:21
Arena + No Burst,59,4,57.014,699547648,0,6/13/2025 13:21
Arena + No Burst,59,5,61.398,699547648,0,6/13/2025 13:21
Arena + No Burst,60,1,55.338,720535552,0,6/13/2025 13:21
Arena + No Burst,60,2,59.584,598638592,0,6/13/2025 13:21
Arena + No Burst,60,3,81.474,598638592,0,6/13/2025 13:21
Arena + No Burst,60,4,61.903,598654976,0,6/13/2025 13:21
Arena + No Burst,60,5,59.153,598654976,0,6/13/2025 13:21
Arena + No Burst,61,1,65.556,619634688,0,6/13/2025 13:21
Arena + No Burst,61,2,70.524,619696128,0,6/13/2025 13:21
Arena + No Burst,61,3,57.123,619696128,0,6/13/2025 13:21
Arena + No Burst,61,4,56.751,619696128,0,6/13/2025 13:21
Arena + No Burst,61,5,57.587,619741184,0,6/13/2025 13:21
Arena + No Burst,62,1,62.645,640720896,0,6/13/2025 13:21
Arena + No Burst,62,2,55.508,640720896,0,6/13/2025 13:21
Arena + No Burst,62,3,58.571,640720896,0,6/13/2025 13:21
Arena + No Burst,62,4,57.425,640720896,0,6/13/2025 13:21
Arena + No Burst,62,5,58.72,640720896,0,6/13/2025 13:21
Arena + No Burst,63,1,55.809,661700608,0,6/13/2025 13:21
Arena + No Burst,63,2,55.693,661716992,0,6/13/2025 13:21
Arena + No Burst,63,3,55.983,661716992,0,6/13/2025 13:21
Arena + No Burst,63,4,64.26,661716992,0,6/13/2025 13:21
Arena + No Burst,63,5,60.444,661716992,0,6/13/2025 13:21
Arena + No Burst,64,1,59.978,682782720,0,6/13/2025 13:21
Arena + No Burst,64,2,69.923,682782720,0,6/13/2025 13:21
Arena + No Burst,64,3,57.302,682782720,0,6/13/2025 13:21
Arena + No Burst,64,4,69.523,682790912,0,6/13/2025 13:21
Arena + No Burst,64,5,59.132,682790912,0,6/13/2025 13:21
Arena + No Burst,65,1,59.53,703774720,0,6/13/2025 13:21
Arena + No Burst,65,2,54.983,703782912,0,6/13/2025 13:21
Arena + No Burst,65,3,55.048,703782912,0,6/13/2025 13:21
Arena + No Burst,65,4,61.888,703782912,0,6/13/2025 13:21
Arena + No Burst,65,5,67.385,703787008,0,6/13/2025 13:21
Arena + No Burst,66,1,56.377,724787200,0,6/13/2025 13:21
Arena + No Burst,66,2,55.305,598667264,0,6/13/2025 13:21
Arena + No Burst,66,3,58.907,598667264,0,6/13/2025 13:21
Arena + No Burst,66,4,56.11,598716416,0,6/13/2025 13:21
Arena + No Burst,66,5,60.539,598716416,0,6/13/2025 13:21
Arena + No Burst,67,1,60.579,619696128,0,6/13/2025 13:21
Arena + No Burst,67,2,59.479,619728896,0,6/13/2025 13:21
Arena + No Burst,67,3,55.91,619728896,0,6/13/2025 13:21
Arena + No Burst,67,4,66.645,619728896,0,6/13/2025 13:21
Arena + No Burst,67,5,55.29,619728896,0,6/13/2025 13:21
Arena + No Burst,68,1,58.8,640708608,0,6/13/2025 13:21
Arena + No Burst,68,2,57.934,640708608,0,6/13/2025 13:21
Arena + No Burst,68,3,55.143,640708608,0,6/13/2025 13:21
Arena + No Burst,68,4,59.113,640708608,0,6/13/2025 13:21
Arena + No Burst,68,5,58.582,640708608,0,6/13/2025 13:21
Arena + No Burst,69,1,59.479,661733376,0,6/13/2025 13:21
Arena + No Burst,69,2,57.024,661733376,0,6/13/2025 13:21
Arena + No Burst,69,3,55.182,661733376,0,6/13/2025 13:21
Arena + No Burst,69,4,55.498,661786624,0,6/13/2025 13:21
Arena + No Burst,69,5,54.825,661786624,0,6/13/2025 13:21
Arena + No Burst,70,1,71.552,682770432,0,6/13/2025 13:21
Arena + No Burst,70,2,63.835,682774528,0,6/13/2025 13:21
Arena + No Burst,70,3,58.346,682778624,0,6/13/2025 13:21
Arena + No Burst,70,4,59.237,682778624,0,6/13/2025 13:21
Arena + No Burst,70,5,56.808,682786816,0,6/13/2025 13:21
Arena + No Burst,71,1,58.287,703766528,0,6/13/2025 13:21
Arena + No Burst,71,2,59.134,703770624,0,6/13/2025 13:21
Arena + No Burst,71,3,56.639,703774720,0,6/13/2025 13:21
Arena + No Burst,71,4,57.306,703778816,0,6/13/2025 13:21
Arena + No Burst,71,5,57.032,703778816,0,6/13/2025 13:21
Arena + No Burst,72,1,55.18,724762624,0,6/13/2025 13:21
Arena + No Burst,72,2,74.633,598732800,0,6/13/2025 13:21
Arena + No Burst,72,3,58.256,598732800,0,6/13/2025 13:21
Arena + No Burst,72,4,54.832,598732800,0,6/13/2025 13:21
Arena + No Burst,72,5,57.608,598749184,0,6/13/2025 13:21
Arena + No Burst,73,1,55.059,619728896,0,6/13/2025 13:21
Arena + No Burst,73,2,55.46,619728896,0,6/13/2025 13:21
Arena + No Burst,73,3,60.27,619728896,0,6/13/2025 13:21
Arena + No Burst,73,4,54.768,619728896,0,6/13/2025 13:21
Arena + No Burst,73,5,59.439,619728896,0,6/13/2025 13:21
Arena + No Burst,74,1,55.113,640708608,0,6/13/2025 13:21
Arena + No Burst,74,2,57.076,640708608,0,6/13/2025 13:21
Arena + No Burst,74,3,56.488,640708608,0,6/13/2025 13:21
Arena + No Burst,74,4,57.499,640708608,0,6/13/2025 13:21
Arena + No Burst,74,5,55.481,640708608,0,6/13/2025 13:21
Arena + No Burst,75,1,55.523,661749760,0,6/13/2025 13:21
Arena + No Burst,75,2,57.026,661749760,0,6/13/2025 13:21
Arena + No Burst,75,3,65.506,661749760,0,6/13/2025 13:21
Arena + No Burst,75,4,57.804,661782528,0,6/13/2025 13:21
Arena + No Burst,75,5,69.53,661782528,0,6/13/2025 13:21
Arena + No Burst,76,1,62.63,682762240,0,6/13/2025 13:21
Arena + No Burst,76,2,57.449,682770432,0,6/13/2025 13:21
Arena + No Burst,76,3,60.066,682770432,0,6/13/2025 13:21
Arena + No Burst,76,4,60.387,682770432,0,6/13/2025 13:21
Arena + No Burst,76,5,58.155,682778624,0,6/13/2025 13:21
Arena + No Burst,77,1,56.671,703762432,0,6/13/2025 13:21
Arena + No Burst,77,2,56.892,703762432,0,6/13/2025 13:21
Arena + No Burst,77,3,59.265,703787008,0,6/13/2025 13:21
Arena + No Burst,77,4,58.056,703787008,0,6/13/2025 13:21
Arena + No Burst,77,5,56.118,703787008,0,6/13/2025 13:21
Arena + No Burst,78,1,61.047,724770816,0,6/13/2025 13:21
Arena + No Burst,78,2,60.169,598769664,0,6/13/2025 13:21
Arena + No Burst,78,3,56.225,598769664,0,6/13/2025 13:21
Arena + No Burst,78,4,57.053,598769664,0,6/13/2025 13:21
Arena + No Burst,78,5,60.795,598769664,0,6/13/2025 13:21
Arena + No Burst,79,1,64.476,619749376,0,6/13/2025 13:21
Arena + No Burst,79,2,67.94,619749376,0,6/13/2025 13:21
Arena + No Burst,79,3,61.848,619749376,0,6/13/2025 13:21
Arena + No Burst,79,4,61.127,619749376,0,6/13/2025 13:21
Arena + No Burst,79,5,64.415,619749376,0,6/13/2025 13:21
Arena + No Burst,80,1,55.458,640741376,0,6/13/2025 13:21
Arena + No Burst,80,2,58.098,640741376,0,6/13/2025 13:21
Arena + No Burst,80,3,57.251,640741376,0,6/13/2025 13:21
Arena + No Burst,80,4,55.317,640790528,0,6/13/2025 13:21
Arena + No Burst,80,5,54.897,640790528,0,6/13/2025 13:21
Arena + No Burst,81,1,62.675,661770240,0,6/13/2025 13:21
Arena + No Burst,81,2,55.927,661803008,0,6/13/2025 13:21
Arena + No Burst,81,3,56.171,661803008,0,6/13/2025 13:21
Arena + No Burst,81,4,55.656,661803008,0,6/13/2025 13:21
Arena + No Burst,81,5,56.076,661807104,0,6/13/2025 13:21
Arena + No Burst,82,1,55.325,682786816,0,6/13/2025 13:21
Arena + No Burst,82,2,55.954,682790912,0,6/13/2025 13:21
Arena + No Burst,82,3,64.934,682795008,0,6/13/2025 13:21
Arena + No Burst,82,4,55.531,682799104,0,6/13/2025 13:21
Arena + No Burst,82,5,58.933,682799104,0,6/13/2025 13:21
Arena + No Burst,83,1,55.767,703815680,0,6/13/2025 13:21
Arena + No Burst,83,2,61.001,703815680,0,6/13/2025 13:21
Arena + No Burst,83,3,64.194,703819776,0,6/13/2025 13:21
Arena + No Burst,83,4,56.873,703873024,0,6/13/2025 13:21
Arena + No Burst,83,5,56.705,703877120,0,6/13/2025 13:21
Arena + No Burst,84,1,55.79,724856832,0,6/13/2025 13:21
Arena + No Burst,84,2,55.008,598691840,0,6/13/2025 13:21
Arena + No Burst,84,3,55.004,598691840,0,6/13/2025 13:21
Arena + No Burst,84,4,64.651,598691840,0,6/13/2025 13:21
Arena + No Burst,84,5,62.439,598691840,0,6/13/2025 13:21
Arena + No Burst,85,1,61.893,619671552,0,6/13/2025 13:21
Arena + No Burst,85,2,63.396,619683840,0,6/13/2025 13:21
Arena + No Burst,85,3,65.601,619683840,0,6/13/2025 13:22
Arena + No Burst,85,4,57.339,619683840,0,6/13/2025 13:22
Arena + No Burst,85,5,62.683,619683840,0,6/13/2025 13:22
Arena + No Burst,86,1,59.242,640708608,0,6/13/2025 13:22
Arena + No Burst,86,2,55.431,640708608,0,6/13/2025 13:22
Arena + No Burst,86,3,55.084,640708608,0,6/13/2025 13:22
Arena + No Burst,86,4,60.192,640757760,0,6/13/2025 13:22
Arena + No Burst,86,5,66.01,640757760,0,6/13/2025 13:22
Arena + No Burst,87,1,60.856,661737472,0,6/13/2025 13:22
Arena + No Burst,87,2,55.355,661741568,0,6/13/2025 13:22
Arena + No Burst,87,3,55.962,661741568,0,6/13/2025 13:22
Arena + No Burst,87,4,55.378,661741568,0,6/13/2025 13:22
Arena + No Burst,87,5,61.855,661741568,0,6/13/2025 13:22
Arena + No Burst,88,1,61.859,682721280,0,6/13/2025 13:22
Arena + No Burst,88,2,55.138,682721280,0,6/13/2025 13:22
Arena + No Burst,88,3,55.336,682725376,0,6/13/2025 13:22
Arena + No Burst,88,4,57.735,682745856,0,6/13/2025 13:22
Arena + No Burst,88,5,71.045,682749952,0,6/13/2025 13:22
Arena + No Burst,89,1,57.785,703729664,0,6/13/2025 13:22
Arena + No Burst,89,2,58.971,703799296,0,6/13/2025 13:22
Arena + No Burst,89,3,55.046,703799296,0,6/13/2025 13:22
Arena + No Burst,89,4,54.649,703803392,0,6/13/2025 13:22
Arena + No Burst,89,5,55.019,703803392,0,6/13/2025 13:22
Arena + No Burst,90,1,55.218,724807680,0,6/13/2025 13:22
Arena + No Burst,90,2,70.847,598708224,0,6/13/2025 13:22
Arena + No Burst,90,3,55.599,598708224,0,6/13/2025 13:22
Arena + No Burst,90,4,60.993,598708224,0,6/13/2025 13:22
Arena + No Burst,90,5,57.392,598708224,0,6/13/2025 13:22
Arena + No Burst,91,1,56.686,619687936,0,6/13/2025 13:22
Arena + No Burst,91,2,55.328,619692032,0,6/13/2025 13:22
Arena + No Burst,91,3,60.333,619692032,0,6/13/2025 13:22
Arena + No Burst,91,4,57.816,619692032,0,6/13/2025 13:22
Arena + No Burst,91,5,56.435,619692032,0,6/13/2025 13:22
Arena + No Burst,92,1,60.696,640749568,0,6/13/2025 13:22
Arena + No Burst,92,2,56.309,640749568,0,6/13/2025 13:22
Arena + No Burst,92,3,60.654,640749568,0,6/13/2025 13:22
Arena + No Burst,92,4,56.465,640765952,0,6/13/2025 13:22
Arena + No Burst,92,5,55.073,640765952,0,6/13/2025 13:22
Arena + No Burst,93,1,56.072,661745664,0,6/13/2025 13:22
Arena + No Burst,93,2,55.012,661745664,0,6/13/2025 13:22
Arena + No Burst,93,3,54.874,661745664,0,6/13/2025 13:22
Arena + No Burst,93,4,64.415,661745664,0,6/13/2025 13:22
Arena + No Burst,93,5,58.62,661745664,0,6/13/2025 13:22
Arena + No Burst,94,1,58.144,682737664,0,6/13/2025 13:22
Arena + No Burst,94,2,62.855,682737664,0,6/13/2025 13:22
Arena + No Burst,94,3,60.268,682741760,0,6/13/2025 13:22
Arena + No Burst,94,4,55.737,682799104,0,6/13/2025 13:22
Arena + No Burst,94,5,58.014,682803200,0,6/13/2025 13:22
Arena + No Burst,95,1,60.062,703782912,0,6/13/2025 13:22
Arena + No Burst,95,2,58.052,703823872,0,6/13/2025 13:22
Arena + No Burst,95,3,55.477,703823872,0,6/13/2025 13:22
Arena + No Burst,95,4,57.877,703827968,0,6/13/2025 13:22
Arena + No Burst,95,5,68.455,703827968,0,6/13/2025 13:22
Arena + No Burst,96,1,58.51,724815872,0,6/13/2025 13:22
Arena + No Burst,96,2,55.012,598716416,0,6/13/2025 13:22
Arena + No Burst,96,3,55.187,598716416,0,6/13/2025 13:22
Arena + No Burst,96,4,61.069,598716416,0,6/13/2025 13:22
Arena + No Burst,96,5,54.791,598716416,0,6/13/2025 13:22
Arena + No Burst,97,1,66.799,619696128,0,6/13/2025 13:22
Arena + No Burst,97,2,55.428,619741184,0,6/13/2025 13:22
Arena + No Burst,97,3,56.942,619741184,0,6/13/2025 13:22
Arena + No Burst,97,4,57.35,619741184,0,6/13/2025 13:22
Arena + No Burst,97,5,62.897,619794432,0,6/13/2025 13:22
Arena + No Burst,98,1,55.504,640774144,0,6/13/2025 13:22
Arena + No Burst,98,2,58.521,640774144,0,6/13/2025 13:22
Arena + No Burst,98,3,55.531,640774144,0,6/13/2025 13:22
Arena + No Burst,98,4,55.096,640774144,0,6/13/2025 13:22
Arena + No Burst,98,5,57.621,640774144,0,6/13/2025 13:22
Arena + No Burst,99,1,67.123,661753856,0,6/13/2025 13:22
Arena + No Burst,99,2,55.206,661753856,0,6/13/2025 13:22
Arena + No Burst,99,3,57.674,661753856,0,6/13/2025 13:22
Arena + No Burst,99,4,74.657,661753856,0,6/13/2025 13:22
Arena + No Burst,99,5,57.194,661753856,0,6/13/2025 13:22
Arena + Burst,0,1,5.912,589803520,0,6/13/2025 13:23
Arena + Burst,0,2,1.489,594817024,0,6/13/2025 13:23
Arena + Burst,0,3,1.434,595034112,0,6/13/2025 13:23
Arena + Burst,0,4,1.492,595038208,0,6/13/2025 13:23
Arena + Burst,0,5,1.355,595038208,0,6/13/2025 13:23
Arena + Burst,1,1,1.252,616017920,0,6/13/2025 13:23
Arena + Burst,1,2,1.381,616017920,0,6/13/2025 13:23
Arena + Burst,1,3,1.312,616017920,0,6/13/2025 13:23
Arena + Burst,1,4,1.135,616017920,0,6/13/2025 13:23
Arena + Burst,1,5,1.288,616017920,0,6/13/2025 13:23
Arena + Burst,2,1,1.186,637243392,0,6/13/2025 13:23
Arena + Burst,2,2,1.152,637243392,0,6/13/2025 13:23
Arena + Burst,2,3,1.319,637243392,0,6/13/2025 13:23
Arena + Burst,2,4,1.162,637243392,0,6/13/2025 13:23
Arena + Burst,2,5,1.154,637243392,0,6/13/2025 13:23
Arena + Burst,3,1,1.234,658223104,0,6/13/2025 13:23
Arena + Burst,3,2,1.408,658223104,0,6/13/2025 13:23
Arena + Burst,3,3,1.302,658223104,0,6/13/2025 13:23
Arena + Burst,3,4,1.277,658223104,0,6/13/2025 13:23
Arena + Burst,3,5,1.167,658223104,0,6/13/2025 13:23
Arena + Burst,4,1,1.207,679202816,0,6/13/2025 13:23
Arena + Burst,4,2,1.24,679202816,0,6/13/2025 13:23
Arena + Burst,4,3,1.351,679202816,0,6/13/2025 13:23
Arena + Burst,4,4,1.292,679251968,0,6/13/2025 13:23
Arena + Burst,4,5,1.164,679256064,0,6/13/2025 13:23
Arena + Burst,5,1,1.262,700235776,0,6/13/2025 13:23
Arena + Burst,5,2,1.427,700235776,0,6/13/2025 13:23
Arena + Burst,5,3,1.281,593698816,0,6/13/2025 13:23
Arena + Burst,5,4,1.28,593698816,0,6/13/2025 13:23
Arena + Burst,5,5,1.235,593698816,0,6/13/2025 13:23
Arena + Burst,6,1,1.359,614678528,0,6/13/2025 13:23
Arena + Burst,6,2,1.289,614678528,0,6/13/2025 13:23
Arena + Burst,6,3,1.276,614678528,0,6/13/2025 13:23
Arena + Burst,6,4,1.233,614682624,0,6/13/2025 13:23
Arena + Burst,6,5,1.15,614682624,0,6/13/2025 13:23
Arena + Burst,7,1,1.135,635662336,0,6/13/2025 13:23
Arena + Burst,7,2,1.163,635731968,0,6/13/2025 13:23
Arena + Burst,7,3,1.173,635731968,0,6/13/2025 13:23
Arena + Burst,7,4,1.216,635731968,0,6/13/2025 13:23
Arena + Burst,7,5,1.112,635731968,0,6/13/2025 13:23
Arena + Burst,8,1,1.44,656711680,0,6/13/2025 13:23
Arena + Burst,8,2,1.156,656711680,0,6/13/2025 13:23
Arena + Burst,8,3,1.303,656711680,0,6/13/2025 13:23
Arena + Burst,8,4,1.411,656711680,0,6/13/2025 13:23
Arena + Burst,8,5,1.219,656711680,0,6/13/2025 13:23
Arena + Burst,9,1,1.271,677691392,0,6/13/2025 13:23
Arena + Burst,9,2,1.315,677691392,0,6/13/2025 13:23
Arena + Burst,9,3,1.487,677691392,0,6/13/2025 13:23
Arena + Burst,9,4,1.254,677691392,0,6/13/2025 13:23
Arena + Burst,9,5,1.2,677691392,0,6/13/2025 13:23
Arena + Burst,10,1,1.225,698671104,0,6/13/2025 13:23
Arena + Burst,10,2,1.198,698671104,0,6/13/2025 13:23
Arena + Burst,10,3,1.168,698671104,0,6/13/2025 13:23
Arena + Burst,10,4,1.306,698671104,0,6/13/2025 13:23
Arena + Burst,10,5,1.179,698671104,0,6/13/2025 13:23
Arena + Burst,11,1,1.202,597901312,0,6/13/2025 13:23
Arena + Burst,11,2,1.193,597901312,0,6/13/2025 13:23
Arena + Burst,11,3,1.285,597901312,0,6/13/2025 13:23
Arena + Burst,11,4,1.184,597901312,0,6/13/2025 13:23
Arena + Burst,11,5,1.256,597901312,0,6/13/2025 13:23
Arena + Burst,12,1,1.311,618881024,0,6/13/2025 13:23
Arena + Burst,12,2,1.33,618881024,0,6/13/2025 13:23
Arena + Burst,12,3,1.37,618881024,0,6/13/2025 13:23
Arena + Burst,12,4,1.376,618881024,0,6/13/2025 13:23
Arena + Burst,12,5,1.174,618881024,0,6/13/2025 13:23
Arena + Burst,13,1,1.238,639868928,0,6/13/2025 13:23
Arena + Burst,13,2,1.323,639868928,0,6/13/2025 13:23
Arena + Burst,13,3,1.287,639868928,0,6/13/2025 13:23
Arena + Burst,13,4,1.126,639868928,0,6/13/2025 13:23
Arena + Burst,13,5,1.233,639868928,0,6/13/2025 13:23
